Time_to_Town,Distance_to_MainRD,Land_Size(perches),Num_Stories,Floor_area,Num_Beds,Num_Baths,Parking_space,Price,Time_to_Townnan,Distance_to_MainRDnan,Age_Ordinal,Spl_Arch_Design_Ordinal,Garden_size_Ordinal,Located_City_athurugiriya,Located_City_boralesgamuwa,Located_City_dehiwala,Located_City_kottawa,Located_City_kotte,Located_City_malabe,Located_City_moratuwa,Located_City_nugegoda,Located_City_piliyandala,Located_City_thalawathugoda,Complete_stage_Incomplete,Decorations_NoDecorations,Ava_Religious_yes,Ava_Schools_yes,Ava_Hospitals_yes,Ava_Supermarket_yes,Ava_Water_yes,Ava_Electricity_yes,AC/NONAC_yes,Furniture_yes
2.708050201,7.313220387,2.302585093,2,7.824046011,5,3,2,16.67771144,0,0,4,3,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
1.609437912,4.605170186,2.48490665,1,7.402451521,3,1,3,17.04235455,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
1.386294361,6.802394763,2.32238772,3,7.937374696,4,3,2,17.19990082,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0
1.609437912,5.703782475,1.945910149,2,7.937374696,5,3,1,17.19990082,0,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
1.791759469,2.995732274,2.079441542,3,8.29404964,8,7,3,17.77632373,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.609437912,5.298317367,0.722705983,3,7.444248649,4,3,1,16.55635058,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
2.302585093,5.703782475,1.871802177,2,7.824046011,5,4,2,17.11134742,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
3.295836866,7.313220387,2.302585093,1,7.279318835,3,2,1,16.05622025,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0
2.079441542,3.912023005,2.351375257,2,8.160518247,4,3,2,17.45309672,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
0.693147181,3.912023005,3.068052935,2,8.173011312,4,4,4,18.46947091,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.945910149,5.010635294,2.302585093,3,8.330863613,4,4,1,17.45309672,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
2.995732274,5.521460918,2.740840024,1,7.60090246,3,2,5,16.51687177,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
2.302585093,4.605170186,1.704748092,2,7.824046011,4,2,1,16.79104012,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
1.609437912,4.605170186,1.791759469,1,7.377758908,3,2,1,17.21670794,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.945910149,3.912023005,2.833213344,2,7.937374696,5,3,4,17.29675065,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1
1.609437912,5.991464547,2.63905733,2,8.006367568,4,4,3,17.37085862,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
0.693147181,3.912023005,2.772588722,2,8.135053909,5,3,10,17.327056,0,0,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
1.609437912,5.010635294,1.902107526,2,7.60090246,3,3,3,16.92902587,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2.079441542,7.313220387,2.079441542,2,8.188689124,5,4,2,17.37085862,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1.609437912,5.010635294,3.931825633,2,8.006367568,4,3,5,18.46947091,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1.791759469,7.313220387,1.808288771,1,6.856461985,3,2,1,16.25785759,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2.48490665,6.214608098,2.397895273,2,8.006367568,4,2,2,17.72753356,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
1.791759469,4.605170186,1.945910149,2,7.60090246,3,2,2,16.52356076,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2.302585093,6.907755279,2.995732274,2,8.006367568,5,4,10,16.92902587,0,0,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1.386294361,5.521460918,2.302585093,2,7.937374696,5,4,3,17.12969656,0,0,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0
1.098612289,4.605170186,2.251291799,3,8.160518247,5,5,3,17.43985149,0,0,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
1.791759469,5.703782475,2.525728644,3,8.779557456,6,5,3,17.59970019,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
2.302585093,5.703782475,2.302585093,2,7.824046011,6,2,2,17.0736071,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1.945910149,5.298317367,2.708050201,3,8.268731832,4,3,6,18.09217668,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.386294361,5.857933154,1.954445052,3,8.144679183,4,4,2,17.19990082,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1.609437912,5.010635294,2.48490665,2,8.476371197,6,5,3,17.98989783,0,0,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2.48490665,7.090076836,2.302585093,1,7.467371067,4,3,2,16.73328129,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
2.302585093,6.551080335,2.235376343,1,6.924612396,2,1,3,15.83041358,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
1.098612289,5.991464547,3.044522438,2,7.824046011,3,1,5,17.70733086,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1.609437912,2.995732274,1.8017098,3,8.411832676,8,9,1,17.56501463,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,5.298317367,3.326832966,1,8.699514748,8,4,2,17.82284374,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
2.63905733,5.521460918,1.791759469,1,7.090076836,3,3,0,16.3412392,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
1.098612289,5.298317367,1.791759469,3,8.091321274,5,4,2,17.86729551,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
2.833213344,5.521460918,1.945910149,3,8.086410275,5,3,2,16.97251098,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1.386294361,4.605170186,2.144761008,2,7.824046011,4,2,1,16.99356439,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.791759469,3.912023005,2.302585093,2,7.803843304,5,5,3,16.58182967,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
1.609437912,6.551080335,1.791759469,2,7.824046011,5,2,1,16.95100477,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1.609437912,5.991464547,2.302585093,1,7.313220387,3,2,4,15.97883358,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2.302585093,6.907755279,2.104134154,3,8.526351129,10,7,2,17.68671157,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.791759469,1.609437912,2.564949357,2,8.070906089,6,4,5,17.21670794,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1.609437912,4.605170186,2.995732274,1,8.006367568,4,4,4,17.11134742,0,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1.791759469,4.605170186,2.63905733,1,7.522940918,4,2,3,16.06680236,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
2.48490665,6.684611728,2.525728644,1,7.426549072,4,2,4,16.70588232,0,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1.609437912,5.991464547,2.48490665,3,8.29404964,6,6,3,17.98989783,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
1.609437912,5.298317367,2.63905733,2,7.863266724,6,2,3,16.92902587,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
1.386294361,5.298317367,2.533696814,2,8.268731832,4,4,12,18.03501826,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.609437912,6.551080335,1.791759469,1,7.003065459,3,2,1,16.45456789,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2.079441542,6.109247583,2.341805806,2,7.549609165,3,2,1,18.0640058,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1.791759469,5.991464547,2.140066163,1,7.244227516,3,2,2,16.6487239,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1.945910149,5.703782475,2.744060639,1,7.60090246,4,2,3,17.43503993,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1.609437912,6.551080335,1.945910149,2,8.101677747,3,2,2,17.50439001,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
2.890371758,5.010635294,2.397895273,2,7.803843304,4,3,3,16.61887094,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
1.791759469,6.684611728,2.302585093,2,7.687080156,4,3,2,16.61887094,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.945910149,4.605170186,2.302585093,1,7.207859871,3,2,3,16.45456789,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
2.302585093,7.090076836,2.397895273,1,7.229838778,2,2,2,16.52356076,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
2.079441542,5.703782475,2.517696473,3,8.77183541,6,5,3,17.59970019,0,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.386294361,4.787491743,2.302585093,2,7.090076836,3,2,2,16.95100477,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
1.609437912,5.703782475,2.351375257,2,8.006367568,4,3,3,17.29675065,0,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.609437912,4.605170186,2.302585093,2,8.006367568,5,4,2,17.50439001,0,0,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1.609437912,5.298317367,2.014903021,2,7.60090246,4,2,2,16.73328129,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.098612289,5.298317367,2.708050201,2,8.29404964,4,4,6,17.77632373,0,0,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.609437912,6.802394763,1.609437912,1,6.907755279,2,1,2,16.6487239,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.791759469,6.214608098,2.351375257,2,7.783224016,3,2,4,16.95100477,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1.609437912,1.609437912,2.525728644,2,8.29404964,5,4,4,17.2654981,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1.609437912,6.684611728,2.884800713,2,8.342839804,6,5,2,18.0640058,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
1.609437912,6.907755279,2.397895273,1,7.467371067,4,3,3,16.73328129,1,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1.609437912,5.010635294,2.459588842,2,8.29404964,5,3,1,17.79519221,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
2.197224577,7.313220387,2.014903021,1,7.495541944,2,1,0,15.8949521,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
1.609437912,4.605170186,2.302585093,3,8.871365005,6,9,5,18.56044269,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2.302585093,6.551080335,2.397895273,1,7.244227516,3,2,2,16.67771144,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
2.302585093,6.907755279,1.609437912,2,7.222566019,2,2,0,16.06680236,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2.63905733,7.090076836,2.302585093,1,7.377758908,3,2,2,16.01273514,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1.609437912,5.991464547,2.302585093,2,7.901007052,4,4,2,17.90985512,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1.609437912,5.703782475,2.079441542,1,7.090076836,2,1,3,16.55635058,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
2.302585093,7.313220387,2.302585093,2,7.955074273,3,2,2,17.09265529,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
2.63905733,5.991464547,2.995732274,2,8.010359589,5,4,8,17.01418368,0,0,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
1.609437912,2.995732274,2.63905733,2,7.740664402,3,3,4,17.72753356,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
2.564949357,5.703782475,2.091864062,1,7.311886164,3,2,1,16.99356439,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
2.302585093,6.907755279,1.791759469,1,6.253828812,2,1,1,16.21340583,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
1.609437912,6.214608098,2.708050201,2,7.244227516,2,1,5,16.90655301,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
1.609437912,5.298317367,2.397895273,2,7.495541944,4,2,2,17.21670794,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1.609437912,6.214608098,2.63905733,1,7.60090246,4,2,2,16.50335805,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
2.48490665,6.396929655,2.079441542,2,7.640123173,3,2,1,16.06680236,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
1.609437912,6.214608098,2.674148649,3,8.411832676,4,5,4,17.43985149,0,0,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.386294361,4.317488114,2.656756907,1,8.29404964,4,3,1,17.57671067,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1.791759469,2.302585093,2.140066163,2,7.972466016,4,3,2,16.92902587,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.945910149,5.010635294,2.557227311,1,7.522940918,3,2,3,16.6487239,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1.945910149,5.298317367,2.312535424,2,7.762170607,3,3,2,17.45309672,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
2.564949357,6.551080335,0.693147181,2,6.907755279,3,3,0,16.41820024,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
1.609437912,5.521460918,2.079441542,2,8.088254727,4,4,1,17.16541465,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
0.693147181,3.912023005,2.48490665,1,7.495541944,4,2,2,16.95100477,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1.609437912,4.605170186,2.890371758,1,7.313220387,2,1,8,16.84564426,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
1.609437912,4.605170186,1.945910149,1,7.783224016,3,3,2,16.78592502,0,0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1.609437912,7.60090246,1.791759469,1,7.313220387,2,2,1,16.05622025,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
1.609437912,5.703782475,2.525728644,2,8.779557456,6,5,3,17.59970019,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
0.693147181,2.995732274,3.583518938,2,7.783224016,4,3,10,18.31532023,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1.945910149,6.214608098,2.917770732,1,8.699514748,4,2,3,16.90655301,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
1.945910149,6.380122537,2.564949357,2,7.53369371,3,2,4,17.12969656,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
2.48490665,1.609437912,1.987874348,1,7.377758908,4,2,1,17.37085862,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
1.609437912,5.010635294,2.140066163,2,8.160518247,6,4,3,17.68671157,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
1.098612289,4.605170186,2.995732274,1,8.29404964,5,3,4,17.4790722,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
2.48490665,7.60090246,2.197224577,2,8.29404964,4,4,3,17.09265529,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0
2.079441542,6.684611728,2.772588722,2,8.006367568,4,4,3,17.78580247,0,0,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1.609437912,6.214608098,2.302585093,2,7.696212639,3,3,2,17.03438638,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
